up,down,mean_length,var_length,mean_time,var_time
4,4,66.0,339.0,9.476261479513985,146.5460736887563
17,12,211.27586206896552,107333.23424494648,1.813684616770063,27.78261435541183
16,17,293.1818181818182,167082.81542699726,1.3502400368452072,50.2599576840912
3,3,71.66666666666667,320.55555555555554,7.068987607955933,70.7097282687642
2,2,66.5,392.75,11.73490047454834,373.5363312019018
0,0,0,0,0,0
17,18,286.37142857142857,208042.69061224489,2.1803081035614014,44.17588210252135
0,1,52.0,0.0,15.864757299423218,251.3682867396497
1,2,77.33333333333333,150.22222222222223,9.959369897842407,99.18904876204948
1,2,74.66666666666667,256.88888888888886,2.9883134365081787,8.93001719481532
3,2,96.8,3903.3599999999997,21.56765043735504,795.7957785904636
4,2,146.33333333333334,5264.555555555556,7.76215124130249,40.02194420777505
1,2,62.666666666666664,326.22222222222223,25.696051120758057,660.2870432006114
5,5,56.6,192.84,9.431534343295628,228.86162564924183
4,3,58.57142857142857,311.6734693877552,13.28322927157084,130.13208128699682
0,0,0,0,0,0
3,3,71.66666666666667,320.55555555555554,9.862449645996094,158.9442453739307
0,0,0,0,0,0
1,2,74.66666666666667,256.88888888888886,4.0042078495025635,15.963893302775034
0,0,0,0,0,0
3,3,71.66666666666667,320.5555555555556,10.19153881072998,360.52854667506017
0,1,52.0,0.0,0,0
2,1,130.0,3872.0,44.35309410095215,1966.3054069519603
6,5,90.72727272727273,3779.1074380165287,7.675574541091919,180.6077097343746
1,1,82.0,16.0,0.03758430480957031,0.0
3,3,60.666666666666664,332.8888888888889,8.294909000396729,183.09392222790166
5,0,73.4,553.84,10.037465691566467,50.52635071164211
1,2,60.0,354.6666666666667,23.008978366851807,529.0156613555382
1,2,72.0,210.66666666666666,27.826663653055828,1524.6326273773332
0,1,86.0,0.0,0,0
0,1,52.0,0.0,0,0
10,13,346.0,241981.91304347827,2.6592824675820093,107.38257501826625
2,1,91.0,3888.6666666666665,25.596052408218384,655.1578988842621
16,17,329.24242424242425,227703.51698806247,1.0279982537031174,13.033435876996162
3,2,123.2,6204.16,22.304282784461975,1080.1818586917148
116,172,607.7083333333334,416085.70659722225,0.31728276807672057,6.004443482898916
45,101,785.5890410958904,467154.8037155189,0.688644787360882,20.857018158726287
5,7,148.25,89903.02083333333,7.85654371434992,280.1798884688239
2,3,55.6,245.44,11.722677946090698,232.64210073097752
18,16,290.5,213376.7794117647,2.6073542508212,162.76620551876388
1,2,74.66666666666667,256.88888888888886,9.211688041687012,84.8551965773595
2,2,49.0,57.0,10.52658200263977,149.17699478795564
4,4,66.5,340.75,7.738521364000109,197.72741048091177
1,2,51.333333333333336,54.22222222222223,4.5213401317596436,22.829105962323126
109,612,1116.8529819694868,388285.2127823699,0.11891385581758288,2.249115942171271
143,410,928.8462929475588,454375.12103960314,0.09914083325344583,1.3687619800393467
20,14,69.5,1538.3088235294117,1.6301087177161016,28.267903402542963
8,5,79.46153846153847,3586.248520710059,6.518345062549297,140.23723030498263
3,4,60.0,304.0,8.653085947036743,166.36425542997932
1,2,51.333333333333336,54.22222222222222,6.632178425788879,101.08007127962927
13,14,370.0740740740741,272867.550068587,2.440995829445975,30.87931158911395
4,1,46.4,10.24,6.221092939376831,25.09172284337211
2,3,63.6,347.84000000000003,20.40160596370697,462.1977365140605
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.55555555555554,6.242019732793172,90.79651651857604
3,3,54.666666666666664,150.22222222222223,5.531247343335833,40.975414369283804
7,4,67.0,471.6363636363636,5.537203788757324,39.541264153994234
2,3,49.6,47.04,20.400543808937073,537.194704886512
6,4,96.8,3944.96,6.706740205938166,64.93561954754144
3,2,118.0,6699.2,10.500732064247131,44.88137500234863
2,3,56.4,264.64,3.797364830970764,36.17358107969828
4,4,51.25,33.9375,11.658751964569092,232.26500265559156
4,4,65.5,360.75,10.009125982012067,141.57645496626355
3,2,47.6,15.040000000000001,10.966163873672485,206.61269071086247
2,2,56.5,302.75,10.182074705759684,95.56872827019004
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.55555555555554,8.998939990997314,178.54160787618412
66,15,96.28395061728395,4177.536655997561,0.7409538626670837,6.124662213310439
5,4,88.0,2326.222222222222,10.721761584281921,198.1575229674572
0,1,52.0,0.0,0,0
2,2,66.5,392.75,5.170712735917833,53.88598403128204
0,1,52.0,0.0,0,0
2,2,84.0,12.0,16.463104089101154,540.845212969287
70,16,95.44186046511628,4219.688480259598,1.0826717825496899,12.806656843858883
4,3,78.57142857142857,3373.3877551020414,7.538756457242099,98.58930683465265
4,4,66.0,339.0,8.419672761644636,138.03176670962904
38,51,418.3370786516854,340915.07738921855,0.6716409596529874,11.194046869071517
14,17,372.0967741935484,240829.18418314258,2.599802166223526,124.85729768287929
1,1,82.0,16.0,0.02546548843383789,0.0
0,1,52.0,0.0,2.3107337951660156,5.339490672122338
1,2,60.0,354.6666666666667,5.795350074768066,33.58608248911423
6,6,60.25,157.85416666666666,6.297625411640514,94.4585018606614
1,2,51.333333333333336,54.22222222222222,28.29695224761963,800.7175065040656
4,4,78.0,42.0,5.42132705450058,141.12253932803458
1,1,47.0,25.0,3.6846976096813497,122.71613254654662
7,4,105.63636363636364,4894.9586776859505,3.0301767190297446,22.071324408154727
9,4,83.0,1935.3846153846155,5.2872322499752045,41.90359116675741
0,1,52.0,0.0,0,0
2,2,67.5,346.75,14.944934248924255,93.07622552724517
4,5,56.888888888888886,200.09876543209876,6.711402177810669,77.35757511722618
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.55555555555554,9.263514518737793,135.34712626391774
0,1,52.0,0.0,0,0
0,0,0,0,0,0
3,3,71.66666666666667,320.5555555555556,10.03923749923706,315.6437685191454
69,102,673.2923976608187,974124.5577784616,0.2661176849814022,1.878847389200273
1,1,70.0,256.0,62.86804914474487,0.0
7,3,106.0,5554.4,3.3071346282958984,41.55715720306762
1,1,135.0,6889.0,3.7323816299438475,87.51373121190807
3,3,73.0,277.0,11.812383651733398,356.9106921860098
1,2,48.666666666666664,22.222222222222225,5.5610716342926025,30.925517721733797
6,2,48.5,34.75,9.282285145350865,200.28165450235036
4,4,66.5,340.75,6.915882655552456,109.9890144332024
0,1,52.0,0.0,0,0
1,2,62.666666666666664,326.22222222222223,24.384604692459106,594.6089460074986
1,2,72.0,210.66666666666666,5.984638929367065,35.16255954116474
0,1,60.0,0.0,0,0
7,7,61.857142857142854,273.97959183673464,6.466310024261475,87.00399269898054
0,1,52.0,0.0,0,0
3,0,218.0,0.0,10.133429765701294,3.65288599368796e-07
4,3,92.57142857142857,2896.8163265306125,8.977488279342651,153.03081294005233
0,1,60.0,0.0,0,0
2,3,56.4,264.64,15.396703481674194,263.64331113890523
5,3,56.0,239.0,10.702614443642753,147.58486051066555
0,1,60.0,0.0,0,0
4,4,66.5,340.75,6.60001243863787,90.52640201272594
2,1,59.666666666666664,337.5555555555556,0.20408868789672852,0.037828197770295446
3,2,75.6,486.64000000000004,19.401044249534607,376.54099474965324
12,15,349.3703703703704,234228.60356652955,1.0013808595373275,4.898221485524888
1,1,157.5,5852.25,0.30200719833374023,0.13532765142751182
3,3,71.66666666666667,320.5555555555556,13.393604278564453,349.91110984171974
27,24,314.70588235294116,198934.05074971166,0.8155488491058349,3.3329043797456257
1,0,218.0,0.0,98.54257106781006,0.0
4,4,66.5,340.75,2.072921640732709,15.268858943043703
0,1,60.0,0.0,6.568264961242676,43.14210460108825
4,4,58.25,287.4375,9.992594718933105,121.72467878276133
5,3,56.5,250.75,8.737758874893188,152.55244432006978
1,2,51.333333333333336,54.22222222222223,11.121174693107605,168.06855329476596
6,5,94.18181818181819,6114.512396694216,7.81215238571167,135.4801693880379
11,12,324.1304347826087,185271.9395085066,4.3082160535066025,151.49790587866525
156,240,760.0580808080808,1316648.3779397511,0.12470583372478243,0.2556515461795461
53,69,783.6065573770492,2787605.2714324114,0.589392888741415,5.156335978149818
16,3,197.0,132969.26315789475,1.3707843091752794,27.38400165991073
5,3,130.25,4728.4375,7.665552752358573,116.26268226188462
1,1,139.0,6241.0,47.717833518981934,0.0
8,7,98.2,6896.426666666668,6.557525226048061,190.258677134857
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.5555555555556,11.884082317352295,354.3864011043129
5,3,48.25,32.4375,11.96556670325143,118.25052161745207
23,17,248.625,190229.184375,1.6816831857730181,20.20345698638673
3,3,50.666666666666664,43.555555555555564,5.326165199279785,45.438747524891824
6,4,64.6,267.23999999999995,2.939250724656241,44.64408968837467
2,2,47.0,25.0,4.514979839324951,33.9388406573031
3,3,63.666666666666664,147.22222222222223,8.954890072345734,432.1251027345773
0,1,52.0,0.0,0,0
7,3,130.2,5331.5599999999995,7.473105517300692,161.23057595758843
0,0,0,0,0,0
4,1,73.8,542.16,4.657734632492065,21.98531015517773
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.55555555555554,9.481681823730469,175.06287587289899
1,2,48.666666666666664,22.222222222222225,15.157428979873657,229.74765327991378
3,1,47.5,6.75,11.836636066436768,168.3992738420026
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.5555555555556,12.285740772883097,298.84077333706585
13,11,242.45833333333334,123862.24826388889,1.2964923485465671,31.694361411089584
0,1,52.0,0.0,0,0
1,2,60.0,354.6666666666667,8.334817886352539,83.41245860781754
6,2,141.25,6053.9375,10.91816716723972,173.5052197382222
15,12,220.92592592592592,113913.6241426612,2.0768161722131677,28.766497368949913
15,15,328.6,246781.97333333336,1.5172923764874857,24.24422918832843
1,2,60.0,354.6666666666667,23.29401731491089,542.6112426673683
2,2,64.5,326.75,0.1588145891825358,0.04174864680079635
0,1,52.0,0.0,0,0
5,3,48.25,32.4375,11.963071141924177,259.9962536610661
2,3,56.4,264.64,17.45240569114685,333.5586945658789
20,24,549.8181818181819,764490.0123966943,2.173197713009147,59.969998255293675
24,27,372.1764705882353,480556.8904267589,1.82749342918396,109.87673657411013
2,2,50.5,24.75,0.6990663210550944,0.5300649943453412
16,13,214.20689655172413,106516.02615933413,2.2377921853746687,75.98027510664085
7,2,155.55555555555554,6039.135802469135,3.7709710001945496,16.41348993070641
1,2,48.666666666666664,22.222222222222225,12.751436233520508,161.5828668946051
3,3,71.66666666666667,320.55555555555554,9.453310489654541,266.28318466886276
1,2,51.333333333333336,54.22222222222223,5.5960822105407715,31.316136107130887
1,2,51.333333333333336,54.22222222222223,9.66209888458252,93.2058348473447
2,3,56.4,264.64,12.402088046073914,156.8417547459841
4,4,57.25,238.9375,8.78270421709333,130.20847839521403
3,2,49.2,39.36,5.428034961223602,25.042870478545517
5,2,76.28571428571429,547.3469387755101,8.584351539611816,86.93870517520092
6,7,61.53846153846154,249.32544378698225,6.613841397421701,153.478912047233
78,108,554.0537634408602,415559.7928084172,0.27803190334423167,3.4384936645746897
1,2,51.333333333333336,54.22222222222222,8.45125675201416,71.42374068846493
8,4,117.0,5327.666666666667,4.58900971846147,26.704880042414086
0,1,52.0,0.0,0,0
0,1,52.0,0.0,0,0
2,2,66.5,392.75,9.209687113761902,145.2803700030852
14,13,275.44444444444446,176757.50617283955,1.532279528104342,24.7811910476637
0,1,52.0,0.0,0,0
1,2,48.666666666666664,22.222222222222225,9.327298402786255,173.81084463844812
5,4,64.22222222222223,323.0617283950617,8.961349725723267,98.89317008690313
0,1,52.0,0.0,0,0
0,1,52.0,0.0,0,0
3,3,71.66666666666667,320.5555555555556,10.310905456542969,315.0919021394143
1,1,47.0,25.0,6.682004531224568,95.5347066406478
6,2,132.5,7322.75,9.726321697235107,120.64208769781746
1,2,74.66666666666667,256.88888888888886,0.9976792335510254,0.9953638530589615
1,2,72.0,210.66666666666666,19.763376712799072,389.4739944314608
0,1,52.0,0.0,19.060879945755005,363.3171443064853
3,3,71.66666666666667,320.55555555555554,9.6511869430542,313.79199591065435
0,1,52.0,0.0,0,0
2,3,63.6,347.84000000000003,21.297300457954407,1183.5764123950876
2,3,62.8,256.96,10.17975628376007,100.10448595587425
2,1,48.0,8.0,25.492111444473267,20.050565901102857
3,3,71.66666666666667,320.55555555555554,9.921151161193848,293.0953911270276
4,4,59.5,168.75,6.443216119493757,106.80660693654792
1,2,60.0,354.6666666666667,19.59389626979828,909.2033337364637
7,3,122.4,6269.4400000000005,10.535992516411675,179.87607784430253
0,1,52.0,0.0,0,0
7,3,81.0,363.0,5.078749391767714,105.92204157221083
0,1,52.0,0.0,0,0
0,1,52.0,0.0,0,0
3,4,68.85714285714286,322.1224489795918,13.485488551003593,193.47683866377474
10,13,382.7826086956522,260906.86578449904,0.43647040020335803,3.6011948118731922
1,2,74.66666666666667,256.88888888888886,5.206427574157715,27.106888084949787
5,3,56.0,239.0,11.422316006251744,186.42051778182977
0,1,52.0,0.0,0,0
3,4,70.0,291.42857142857144,12.572477658589682,287.2863763448959
0,1,60.0,0.0,0,0
9,5,105.71428571428571,5221.061224489796,4.581519457010122,62.74015351704468
2,3,62.0,286.4,7.163772821426392,105.98029450308722
43,73,610.3448275862069,829591.0362663496,0.6555110165196606,12.183306262319244
3,3,71.66666666666667,320.55555555555554,9.729047775268555,180.9843953378313
0,1,52.0,0.0,0,0
0,1,86.0,0.0,25.757808685302734,663.464708268657
2,3,63.6,264.64,11.878169775009155,247.09588326717977
0,1,52.0,0.0,0,0
5,4,64.66666666666667,326.2222222222223,5.820433795452118,42.91543939479174
2,2,50.0,46.0,18.04158290227254,302.05428630830255
0,1,52.0,0.0,0,0
2,3,79.2,101.75999999999999,14.552743434906006,399.39822856544254
6,2,133.5,7168.75,9.394780227116176,132.9425966231024
10,11,460.42857142857144,317690.91156462574,2.2111198035153476,39.69632511904618
3,3,67.33333333333333,184.88888888888889,4.5985822677612305,83.60474071107865
0,1,52.0,0.0,0,0
4,4,66.5,340.75,6.782905374254499,102.17717224862575
0,1,60.0,0.0,0,0
1,2,51.333333333333336,54.22222222222223,25.55764079093933,653.1930027986859
3,4,70.0,291.42857142857144,9.8359481493632,320.238200021111
4,0,95.0,100.0,3.3479038874308267,22.416920878948886
6,4,55.8,253.96000000000004,8.73970005247328,223.21401819091614
2,3,63.6,264.64,11.513783931732178,281.8184941213133
0,0,0,0,0,0
9,3,115.5,5451.416666666667,7.314459844069048,80.29531658275077
1,3,56.0,178.0,17.16681957244873,274.3222544097421
0,0,0,0,0,0
3,3,71.66666666666667,320.5555555555556,9.404924392700195,324.12466157173503
0,0,0,0,0,0
1,2,60.0,354.6666666666667,35.5089807510376,1260.8877139775586
1,1,82.0,16.0,0.03903388977050781,0.0
0,1,52.0,0.0,0,0
0,1,86.0,0.0,0,0
